#npts=256 ncol=12 nk=6 niter=2
#irep      f[i]
   64   -0.3545   -0.3545   -0.3545   -0.3545   -0.3545   -0.3545   -0.3545   -0.3545   -0.3545   -0.3545   -0.3545   -0.3545   -0.3545   -0.3545   -0.3545   -0.3545
   65   -0.1902   -0.1902   -0.1902   -0.1902   -0.1902   -0.1902   -0.1902   -0.1902   -0.1902   -0.1902   -0.1902   -0.1902   -0.1902   -0.1902   -0.1902   -0.1902
   66    0.3005    0.3005    0.3005    0.3005    0.3005    0.3005    0.3005    0.3005    0.3005    0.3005    0.3005    0.3005    0.3005    0.3005    0.3005    0.3005
   67    0.7493    0.7493    0.7493    0.7493    0.7493    0.7493    0.7493    0.7493    0.7493    0.7493    0.7493    0.7493    0.7493    0.7493    0.7493    0.7493
   68    0.9254    0.9254    0.9254    0.9254    0.9254    0.9254    0.9254    0.9254    0.9254    0.9254    0.9254    0.9254    0.9254    0.9254    0.9254    0.9254
   69    0.9738    0.9738    0.9738    0.9738    0.9738    0.9738    0.9738    0.9738    0.9738    0.9738    0.9738    0.9738    0.9738    0.9738    0.9738    0.9738
   70    0.9213    0.9213    0.9213    0.9213    0.9213    0.9213    0.9213    0.9213    0.9213    0.9213    0.9213    0.9213    0.9213    0.9213    0.9213    0.9213
   71    0.8428    0.8428    0.8428    0.8428    0.8428    0.8428    0.8428    0.8428    0.8428    0.8428    0.8428    0.8428    0.8428    0.8428    0.8428    0.8428
   72    0.9153    0.9153    0.9153    0.9153    0.9153    0.9153    0.9153    0.9153    0.9153    0.9153    0.9153    0.9153    0.9153    0.9153    0.9153    0.9153
   73    0.9419    0.9419    0.9419    0.9419    0.9419    0.9419    0.9419    0.9419    0.9419    0.9419    0.9419    0.9419    0.9419    0.9419    0.9419    0.9419
   74    1.0389    1.0389    1.0389    1.0389    1.0389    1.0389    1.0389    1.0389    1.0389    1.0389    1.0389    1.0389    1.0389    1.0389    1.0389    1.0389
   75    1.4160    1.4160    1.4160    1.4160    1.4160    1.4160    1.4160    1.4160    1.4160    1.4160    1.4160    1.4160    1.4160    1.4160    1.4160    1.4160
   76    1.8452    1.8452    1.8452    1.8452    1.8452    1.8452    1.8452    1.8452    1.8452    1.8452    1.8452    1.8452    1.8452    1.8452    1.8452    1.8452
   77    2.0524    2.0524    2.0524    2.0524    2.0524    2.0524    2.0524    2.0524    2.0524    2.0524    2.0524    2.0524    2.0524    2.0524    2.0524    2.0524
   78    1.9989    1.9989    1.9989    1.9989    1.9989    1.9989    1.9989    1.9989    1.9989    1.9989    1.9989    1.9989    1.9989    1.9989    1.9989    1.9989
   79    1.5896    1.5896    1.5896    1.5896    1.5896    1.5896    1.5896    1.5896    1.5896    1.5896    1.5896    1.5896    1.5896    1.5896    1.5896    1.5896
