#interp_lag_SE 16384 -i99 -p1=.1 -p2=.1 -olag_16384_.1_.1.dat
#$Id$
  6.500000  0.323732  1.496155
  6.510000  0.322834  1.494897
  6.520000  0.321876  1.493575
  6.530000  0.320872  1.492199
  6.540000  0.319832  1.490789
  6.550000  0.318756  1.489341
  6.560000  0.317652  1.487862
  6.570000  0.316511  1.486349
  6.580000  0.315326  1.484796
  6.590000  0.314098  1.483212
  6.600000  0.312843  1.481601
  6.610000  0.311564  1.479956
  6.620000  0.310260  1.478270
  6.630000  0.308931  1.476543
  6.640000  0.307563  1.474773
  6.650000  0.306151  1.472951
  6.660000  0.304724  1.471109
  6.670000  0.303279  1.469226
  6.680000  0.301819  1.467301
  6.690000  0.300342  1.465325
  6.700000  0.298843  1.463300
  6.710000  0.297326  1.461231
  6.720000  0.295783  1.459106
  6.730000  0.294215  1.456939
  6.740000  0.292608  1.454727
  6.750000  0.290962  1.452464
  6.760000  0.289278  1.450149
  6.770000  0.287547  1.447786
  6.780000  0.285762  1.445370
  6.790000  0.283932  1.442902
  6.800000  0.282074  1.440383
  6.810000  0.280176  1.437815
  6.820000  0.278232  1.435200
  6.830000  0.276242  1.432543
  6.840000  0.274192  1.429818
  6.850000  0.272050  1.427005
  6.860000  0.269837  1.424135
  6.870000  0.267550  1.421217
  6.880000  0.265185  1.418233
  6.890000  0.262723  1.415167
  6.900000  0.260160  1.412016
  6.910000  0.257504  1.408788
  6.920000  0.254766  1.405498
  6.930000  0.251951  1.402158
  6.940000  0.249081  1.398784
  6.950000  0.246151  1.395378
  6.960000  0.243158  1.391938
  6.970000  0.240111  1.388463
  6.980000  0.237018  1.384961
  6.990000  0.233868  1.381432
  7.000000  0.230660  1.377881
  7.010000  0.227386  1.374317
  7.020000  0.224038  1.370729
  7.030000  0.220625  1.367120
  7.040000  0.217142  1.363478
  7.050000  0.213598  1.359812
  7.060000  0.209985  1.356115
  7.070000  0.206309  1.352386
  7.080000  0.202589  1.348649
  7.090000  0.198834  1.344915
  7.100000  0.195063  1.341210
  7.110000  0.191274  1.337542
  7.120000  0.187444  1.333882
  7.130000  0.183583  1.330224
  7.140000  0.179698  1.326569
  7.150000  0.175768  1.322898
  7.160000  0.171786  1.319211
  7.170000  0.167756  1.315505
  7.180000  0.163676  1.311775
  7.190000  0.159536  1.308004
  7.200000  0.155343  1.304196
  7.210000  0.151116  1.300375
  7.220000  0.146851  1.296537
  7.230000  0.142548  1.292691
  7.240000  0.138224  1.288833
  7.250000  0.133877  1.284968
  7.260000  0.129502  1.281081
  7.270000  0.125088  1.277150
